Email Address,Timestamp,What do you need help with today?,How long have you, personally, already spent working on this problem or question?,Time Helped,Time Waited,Notes,Time Done,Time Spent,
245,"3/9/17 17:12","storing in lists","< 5 minutes","3/9/17 17:13","17:13:12","clarification on how to print results","3/9/17 17:17","0:04:03",""
139,"3/9/17 17:13","Project","> 60 minutes","3/9/17 17:15","17:15:00","verified the relationship between variables and functions","3/9/17 17:16","0:01:36",""
137,"3/10/17 10:03","design for project","31 - 60 minutes","3/10/17 10:18","10:18:34","Needed help with function headers.","3/10/17 10:18","",""
173,"3/10/17 10:03","Proj1","16 - 30 minutes","3/10/17 10:21","10:21:12","Did not know that functions do not need pseudocode yet.","3/10/17 10:21","",""
227,"3/10/17 10:04","Project 1","> 60 minutes","3/10/17 10:25","10:25:31","Needed clarification of what function headers should look like.","3/10/17 10:25","",""
173,"3/10/17 10:04","Proj1","16 - 30 minutes","","","requested again","","",""
137,"3/10/17 10:26","triangular numbers","< 5 minutes","3/10/17 10:39","10:39:01","Wanted to know how you would calculate triangular numbers..?","3/10/17 10:39","",""
292,"3/10/17 10:27","Project 1","31 - 60 minutes","3/10/17 10:45","10:45:33","Confused about how detailed her pseudocode should be.","3/10/17 10:45","",""
227,"3/10/17 10:36","Project 1","> 60 minutes","3/10/17 10:46","10:46:48","Had an obnoxious amount of #'s and was wondering if that was "OK."","3/10/17 10:47","",""
329,"3/10/17 10:37","Project 1 Design Sheet","> 60 minutes","3/10/17 10:54","10:54:13","Wanted to know whether or not the functions needed pseudocode.","3/10/17 10:55","",""
173,"3/10/17 10:45","Proj 1","6 - 15 minutes","3/10/17 10:59","10:59:35","Was initializing functions inside of main.","3/10/17 10:59","",""
292,"3/10/17 11:08","project 1","31 - 60 minutes","3/10/17 11:08","11:08:28","Wanted me to check on the pseudocode in their main() function.","3/10/17 11:16","0:07:40",""
264,"3/10/17 11:12","Project 1 Design","16 - 30 minutes","3/10/17 11:15","11:15:37","was confused about level of detail needed in design","3/10/17 11:16","",""
242,"3/10/17 11:17","project 1","31 - 60 minutes","3/10/17 11:29","11:29:31","Taught him about "\t"","3/10/17 11:29","",""
173,"3/10/17 11:24","Proj1","16 - 30 minutes","3/10/17 11:32","11:32:12","Wanted to know if you need to write the function calls in main().","3/10/17 11:32","",""
261,"3/10/17 11:29","lab 6 functions","> 60 minutes","","","lab 5 help","","",""
232,"3/10/17 11:34","Project design","6 - 15 minutes","3/10/17 11:53","11:53:08","Did not know what the design document was for.","","",""
143,"3/10/17 11:43","Project 1","6 - 15 minutes","3/10/17 11:53","11:53:14","Wanted clarification about how detailed pseudocode should be.","3/10/17 11:53","",""
245,"3/10/17 11:45","project 1","> 60 minutes","3/10/17 11:50","11:50:12","Unsure about his pseudocode. ","3/10/17 11:56","0:06:25",""
358,"3/10/17 11:52","Proj. 1","> 60 minutes","3/10/17 11:56","11:56:20","Wanted to know if he could "deviate" from the example design.","3/10/17 11:56","",""
245,"3/10/17 12:06","project 1","< 5 minutes","","","office hours over","","",""
262,"3/10/17 13:56","Project 1","31 - 60 minutes","3/10/17 13:58","13:58:49","Help with how to structure design doc and functions","3/10/17 14:30","0:31:43",""
135,"3/10/17 13:58","Project1","6 - 15 minutes","3/10/17 14:03","14:03:51","need help getting started with triangle numbers","3/10/17 14:09","0:05:53",""
184,"3/10/17 14:00","Proj 1","16 - 30 minutes","3/10/17 14:09","14:09:57","wasn't sure how some functions given interacted with each other","3/10/17 14:18","0:08:17",""
160,"3/10/17 14:06","Implementing the getValidInt function into my project design document","31 - 60 minutes","3/10/17 14:18","14:18:36","wasn't sure about when and how getValidInt() was called in main","3/10/17 14:28","0:10:06",""
276,"3/10/17 14:18","Project 1 design ","31 - 60 minutes","3/10/17 14:28","14:28:46","question about how many different fuctions needed","3/10/17 14:32","0:03:36",""
313,"3/10/17 14:27","Project 1 design format","> 60 minutes","3/10/17 14:30","14:30:39","Question about detail required on design document","3/10/17 14:33","0:03:00",""
143,"3/10/17 14:42","Project 1 Design","31 - 60 minutes","3/10/17 14:43","14:43:10","making sure that all functions needed were in the design document","3/10/17 14:46","0:03:04",""
108,"3/10/17 14:50","project","6 - 15 minutes","3/10/17 14:50","14:50:38","Help with how to approach the design document","3/10/17 14:59","0:08:59",""
261,"3/10/17 14:51","HW3 part 4,  while loops","> 60 minutes","3/10/17 14:52","14:52:42","going back over an old homework","3/10/17 15:00","0:08:00",""
261,"3/10/17 15:04","hw3 part 4 while loops","> 60 minutes","3/10/17 15:04","15:04:57","help with old hw (number boxes)","3/10/17 15:14","0:09:48",""
262,"3/10/17 15:14","Project 1","< 5 minutes","3/10/17 15:14","15:14:50","Question about powerpoint ","3/10/17 15:16","0:01:13",""
261,"3/10/17 15:26","hw4 part 2 password","> 60 minutes","3/10/17 15:27","15:27:33","help with old hw (passwprd)","3/10/17 15:51","0:23:35",""
108,"3/10/17 15:28","design doc","6 - 15 minutes","3/10/17 15:28","15:28:54","Needed clarification of main ","3/10/17 15:46","0:18:00",""
171,"3/10/17 15:45","Project 1 Design Sheets","6 - 15 minutes","3/10/17 15:46","15:46:57","Needed to add fuction headers and flush out main","3/10/17 15:50","0:03:10",""
108,"3/10/17 15:51","design doc","16 - 30 minutes","3/10/17 16:10","16:10:44","design - main","3/10/17 16:10","",""
297,"3/10/17 16:12","project 1","6 - 15 minutes","3/10/17 16:14","16:14:15","help with functions (project)","3/10/17 16:28","0:14:36",""
157,"3/10/17 16:22","Project Outline","16 - 30 minutes","3/10/17 16:28","16:28:45","design questions","3/10/17 16:37","0:08:31",""
152,"3/10/17 16:30","Project 1","6 - 15 minutes","3/10/17 16:34","16:34:48","input only takes 1 argument (unlike print)","3/10/17 16:38","0:03:20",""
297,"3/10/17 16:42","project1","< 5 minutes","3/10/17 16:47","16:47:01","actual vs formal parameters","3/10/17 16:47","",""
227,"3/13/17 10:05","Project 1","> 60 minutes","3/13/17 10:05","10:05:28","sumDivisors code","3/13/17 10:25","0:19:40",""
354,"3/13/17 10:05","Project 1 Formal Parameters","> 60 minutes","3/13/17 10:12","10:12:48","comprehending how main is supposed to work","3/13/17 10:25","0:12:57",""
278,"3/13/17 10:08","PROJ1","> 60 minutes","3/13/17 10:20","10:20:15","help with getValidInt","3/13/17 10:26","0:05:45",""
227,"3/13/17 10:26","Project 1","6 - 15 minutes","3/13/17 10:30","10:30:54","not understanding sumDivisors and how it works with isPrime and isPerfect","3/13/17 10:45","0:14:07",""
278,"3/13/17 10:41","PROJ1","> 60 minutes","3/13/17 10:45","10:45:01","problems understanding how getValidInt works","3/13/17 10:48","0:03:02",""
227,"3/13/17 10:43","Project 1","6 - 15 minutes","3/13/17 10:46","10:46:41","problems with tabs","3/13/17 10:48","0:01:57",""
334,"3/13/17 11:17","Lab and Project","> 60 minutes","3/13/17 11:17","11:17:38","Wanted to know when lab7 comes out. Wanted to know if it was ok to return "Odd/Even" instead of True/False","3/13/17 11:23","0:06:04",""
174,"3/13/17 11:24","Lab","6 - 15 minutes","3/13/17 11:25","11:25:28","Needed help understanding formal parameters and return statements","3/13/17 11:39","0:14:26",""
278,"3/13/17 11:28","isprime()","16 - 30 minutes","3/13/17 11:32","11:32:28","Needed help understanding why loop wasnt working and how to fix it","3/13/17 11:40","0:07:45",""
334,"3/13/17 11:40","Proj1","> 60 minutes","3/13/17 11:40","11:40:23","Input validation question","3/13/17 11:42","0:01:44",""
242,"3/13/17 11:49","project 1","31 - 60 minutes","3/13/17 11:50","11:50:18","Wanted help with input validation","3/13/17 11:56","0:06:05",""
174,"3/13/17 12:22","Lab","6 - 15 minutes","3/13/17 13:04","13:04:24","Not during when office hours were being held (form should have been closed)","3/13/17 13:04","",""
121,"3/13/17 13:01","project 1","> 60 minutes","3/13/17 13:13","13:13:33","Needed clarification on when to use constants and comments","3/13/17 13:13","",""
334,"3/13/17 13:10","Triangular numbers","16 - 30 minutes","3/13/17 13:19","13:19:32","Wanted verification on how triangular function should work.","3/13/17 13:20","",""
334,"3/13/17 13:29","Proj1","< 5 minutes","3/13/17 13:34","13:34:56","Wanted to create a list of numbers in the range of the user","3/13/17 13:34","",""
138,"3/13/17 13:31","Project1","31 - 60 minutes","3/13/17 13:37","13:37:44","Needed help on where to start coding","3/13/17 13:38","",""
138,"3/13/17 14:01","Project1","16 - 30 minutes","3/13/17 14:06","14:06:02","pointed her to lab 6 for getValidInt()","3/13/17 14:10","0:04:12",""
316,"3/13/17 14:19","Project 1","16 - 30 minutes","3/13/17 14:21","14:21:55","help with isolating whole part of a number for checking if square","3/13/17 14:26","0:05:00",""
369,"3/13/17 14:35","Project 1","> 60 minutes","3/13/17 14:35","14:35:39","Wanted to know if his function headers were correct or not.","3/13/17 14:39","0:03:41",""
174,"3/13/17 14:45","Lab","6 - 15 minutes","3/13/17 14:46","14:46:38","Question about parameters and how to pass things into a function","3/13/17 14:50","0:03:58",""
135,"3/13/17 15:01","Project 1","> 60 minutes","3/13/17 15:02","15:02:05","How to call functions with variables from previous functions ","3/13/17 15:06","0:04:39",""
253,"3/13/17 15:04","Project1","6 - 15 minutes","3/13/17 15:09","15:09:43","Move and copy commands","3/13/17 15:25","0:15:17",""
174,"3/13/17 15:04","Lab","6 - 15 minutes","3/13/17 15:09","15:09:47","Lab 7 questions ","3/13/17 15:14","0:04:47",""
369,"3/13/17 15:10","Tuples","6 - 15 minutes","3/13/17 15:14","15:14:39","When to use tuples and why ","3/13/17 15:18","0:03:56",""
174,"3/13/17 15:20","Lab","< 5 minutes","3/13/17 15:22","15:22:34","Syntax error (Variable spelling)","3/13/17 15:24","0:02:24",""
253,"3/13/17 15:32","project1","6 - 15 minutes","3/13/17 15:33","15:33:25","How to test functions (calling and returns) and line wrapping","3/13/17 15:54","0:20:47",""
133,"3/13/17 15:37","Review guide","6 - 15 minutes","3/13/17 15:53","15:53:40","Going over review guide","3/13/17 15:54","",""
107,"3/13/17 15:43","Project 1","16 - 30 minutes","3/13/17 15:54","15:54:30","Calling functions and returns ","3/13/17 16:04","0:10:20",""
253,"3/13/17 15:57","project1","6 - 15 minutes","3/13/17 16:04","16:04:55","Sentinel loops for input validation ","3/13/17 16:05","",""
107,"3/13/17 16:05","Project 1","6 - 15 minutes","3/13/17 16:07","16:07:56","Logic for isPrime()","3/13/17 16:08","",""
329,"3/13/17 16:39","Project 1","16 - 30 minutes","3/13/17 16:40","16:40:27","wanted help translating his pseudocode to actual code","3/13/17 16:53","0:13:07",""
278,"3/15/17 10:01","PROJ1","31 - 60 minutes","3/15/17 10:06","10:06:52","iterating through lists with counter correctly","3/15/17 10:07","",""
306,"3/15/17 10:05","lab7","31 - 60 minutes","3/15/17 10:07","10:07:21","problem with double while loop and comparing words instead of indexes ","3/15/17 10:20","0:13:25",""
262,"3/15/17 10:06","Project1","31 - 60 minutes","3/15/17 10:11","10:11:03","help with functions","3/15/17 10:15","0:04:43",""
112,"3/15/17 10:06","lab7","6 - 15 minutes","3/15/17 10:11","10:11:39","lab 7 - getting individual charcters","3/15/17 10:14","0:03:09",""
142,"3/15/17 10:09","Project 1 ","31 - 60 minutes","3/15/17 10:14","10:14:58","Help with isPrime","3/15/17 10:19","0:04:37",""
221,"3/15/17 10:09","Midterm Review","31 - 60 minutes","3/15/17 10:19","10:19:42","finding errors in code","3/15/17 10:24","0:04:22",""
354,"3/15/17 10:11","Lab 7: Having trouble getting my code to run","> 60 minutes","3/15/17 10:17","10:17:05","index of range with while loop","3/15/17 10:20","0:02:58",""
278,"3/15/17 10:23","PROJ1","31 - 60 minutes","3/15/17 10:24","10:24:12","problems returning flase ","3/15/17 10:28","0:04:26",""
112,"3/15/17 10:23","lab7","6 - 15 minutes","3/15/17 10:24","10:24:22","double indexing","3/15/17 10:48","0:23:50",""
142,"3/15/17 10:30","Project 1","31 - 60 minutes","3/15/17 10:32","10:32:19","understanding how to loop","3/15/17 10:38","0:06:17",""
354,"3/15/17 10:32","Lab 7 if statement","6 - 15 minutes","3/15/17 10:35","10:35:11","understanding loops","3/15/17 10:39","0:04:34",""
221,"3/15/17 10:39","Midterm Review Packet","16 - 30 minutes","3/15/17 10:39","10:39:50","exam review - magic numbers","3/15/17 10:43","0:03:17",""
174,"3/15/17 10:45","Lab","6 - 15 minutes","3/15/17 10:46","10:46:03","","","",""
221,"3/15/17 10:46","Proj1","6 - 15 minutes","3/15/17 10:48","10:48:28","newline char and porject formatting","3/15/17 10:52","0:03:37",""
155,"3/15/17 10:46","Project 1","16 - 30 minutes","3/15/17 10:50","10:50:52","","","",""
278,"3/15/17 10:47","PROJ1","31 - 60 minutes","3/15/17 10:52","10:52:17","algorithm help","3/15/17 10:59","0:07:12",""
137,"3/15/17 10:59","lab 7","31 - 60 minutes","3/15/17 11:03","11:03:44","Lab 7 double while loop help ","3/15/17 11:09","0:06:12",""
306,"3/15/17 11:05","lab","31 - 60 minutes","3/15/17 11:07","11:07:02","Lab 7 concatenation","3/15/17 11:26","0:19:32",""
329,"3/15/17 11:17","Lab7","16 - 30 minutes","3/15/17 11:19","11:19:56","Lab 7 walk through and isDivisor/sum Divisor walk through ","3/15/17 11:58","0:38:40",""
155,"3/15/17 11:18","Project 1","16 - 30 minutes","3/15/17 11:21","11:21:41","Question about project 1 output","3/15/17 11:26","0:04:44",""
137,"3/15/17 11:18","lab 7","31 - 60 minutes","3/15/17 11:27","11:27:05","Double Indexing","3/15/17 11:33","0:06:47",""
221,"3/15/17 11:19","Proj1","6 - 15 minutes","3/15/17 11:34","11:34:08","Question on project coding standards","3/15/17 11:35","0:01:49",""
155,"3/15/17 11:18","Project 1","16 - 30 minutes","3/15/17 11:36","11:36:14","student left","","",""
174,"3/15/17 11:25","lab","6 - 15 minutes","3/15/17 11:36","11:36:57","Double Indexing","3/15/17 11:47","0:10:37",""
278,"3/15/17 11:27","PROJ1","> 60 minutes","3/15/17 11:47","11:47:52","Googlling formula for triangle nums","3/15/17 11:59","0:11:19",""
268,"3/15/17 11:30","Lab 7 and checking project 1 code","16 - 30 minutes","3/15/17 11:59","11:59:34","Double Indexing","3/15/17 12:04","0:05:06",""
137,"3/15/17 11:48","lab 7","31 - 60 minutes","3/15/17 12:04","12:04:40","student left","","",""
310,"3/15/17 11:48","rubric for proj1","> 60 minutes","3/15/17 12:05","12:05:35","Confirming coding standards","3/15/17 12:08","0:03:16",""
130,"3/15/17 12:06","loops","16 - 30 minutes","3/15/17 12:11","12:11:55","Lots of stuff, in serious trouble","3/15/17 12:29","0:18:02",""
261,"3/15/17 12:14","midterm review","6 - 15 minutes","3/15/17 12:30","12:30:16","Exam Review Sheet","3/15/17 12:35","0:05:00",""
268,"3/15/17 12:20","lab 7","< 5 minutes","3/15/17 12:35","12:35:33","Counter PLacement inside while loops","3/15/17 12:39","0:04:07",""
110,"3/15/17 12:29","proj1","16 - 30 minutes","3/15/17 12:40","12:40:11","Forgot about mod","3/15/17 12:44","0:04:36",""
310,"3/15/17 12:31","commenting","31 - 60 minutes","3/15/17 12:45","12:45:14","Coding standards","3/15/17 12:48","0:03:03",""
237,"3/15/17 12:37","Lab7","16 - 30 minutes","3/15/17 12:48","12:48:40","Counter Placement inside loops","3/15/17 12:51","0:02:21",""
297,"3/15/17 12:38","Project 1","16 - 30 minutes","3/15/17 12:51","12:51:39","Bad logic in his Math comparisons","3/15/17 12:55","0:03:23",""
174,"3/15/17 12:42","review","< 5 minutes","3/15/17 12:55","12:55:18","was already g2g","3/15/17 12:55","",""
357,"3/15/17 12:47","Project 1, function formatting","> 60 minutes","3/15/17 12:56","12:56:18","How to do triangular numbers and how to do perfects","3/15/17 13:04","0:08:10",""
297,"3/15/17 13:19","Project 1","6 - 15 minutes","3/15/17 13:21","13:21:04","Needed help with creating the logic behind finding a square number","3/15/17 13:29","0:08:20",""
169,"3/15/17 13:29","CMSC 201 - Project 1 (syntax error)","16 - 30 minutes","3/15/17 13:39","13:39:07","Wasn't in bash","3/15/17 13:39","",""
262,"3/15/17 13:34","Project1","31 - 60 minutes","3/15/17 13:40","13:40:22","Needed help with creating the logic behind finding a triangular number","3/15/17 13:43","0:03:27",""
357,"3/15/17 13:36","Project 1, main error","> 60 minutes","3/15/17 13:44","13:44:12","Needed help understanding syntax error","3/15/17 13:49","0:04:52",""
130,"3/15/17 13:46","Review worksheet","6 - 15 minutes","3/15/17 13:50","13:50:23","","","",""
262,"3/15/17 14:05","Project1","> 60 minutes","3/15/17 15:14","15:14:05","Isperfect walk through ","3/15/17 15:14","",""
118,"3/15/17 14:10","Proj1","> 60 minutes","3/15/17 15:14","15:14:14","Infinite while loops everywhere","3/15/17 15:22","0:07:58",""
120,"3/15/17 14:36","Lab 7","6 - 15 minutes","3/15/17 15:22","15:22:14","Needed help with nested while loop","3/15/17 15:26","0:04:14",""
135,"3/15/17 14:41","Project1","31 - 60 minutes","3/15/17 15:26","15:26:29","Figured it out/Table header clarification ","3/15/17 15:27","0:01:15",""
138,"3/15/17 14:53","Lab7","> 60 minutes","3/15/17 15:27","15:27:49","Tools to do lab 7","3/15/17 15:32","0:04:14",""
138,"3/15/17 14:54","Help with Lab7","6 - 15 minutes","","","requested again","","",""
184,"3/15/17 14:58","Lab 7","16 - 30 minutes","3/15/17 15:32","15:32:20","Nested while loop ","3/15/17 15:37","0:05:39",""
118,"3/15/17 15:02","project 1","> 60 minutes","","","requested again","","",""
151,"3/15/17 15:06","project1 design","31 - 60 minutes","3/15/17 15:38","15:38:10","Now needed help with isPrime()","3/15/17 15:44","0:06:26",""
143,"3/15/17 15:14","Lab 7","16 - 30 minutes","3/15/17 15:46","15:46:59","List Index out of range ","3/15/17 15:47","",""
274,"3/15/17 15:19","Proj1","> 60 minutes","3/15/17 16:05","16:05:00","needed someone to talk to","3/15/17 16:05","",""
297,"3/15/17 15:20","project 1","6 - 15 minutes","3/15/17 16:00","16:00:14","Told him to look at hailstone project to see how to see if a number is divisible by another","3/15/17 16:03","0:03:01",""
285,"3/15/17 15:31","Project 1","> 60 minutes","3/15/17 16:02","16:02:24","not here","","",""
138,"3/15/17 15:38","Lab7","16 - 30 minutes","3/15/17 16:04","16:04:09","wasn't sure how function parameters could have new variable names","3/15/17 16:13","0:09:33",""
305,"3/15/17 15:39","lab7","6 - 15 minutes","3/15/17 16:06","16:06:07","double indexing and strings as lists","3/15/17 16:13","0:07:52",""
110,"3/15/17 15:47","proj1","31 - 60 minutes","3/15/17 16:13","16:13:44","Lining up with \t","3/15/17 16:15","0:01:52",""
143,"3/15/17 15:48","Lab 7","> 60 minutes","3/15/17 16:14","16:14:06","code blocks & nested while loops","3/15/17 16:19","0:05:47",""
138,"3/15/17 15:48","lab7","16 - 30 minutes","3/15/17 16:15","16:15:40","Repeat","3/15/17 16:15","",""
138,"3/15/17 15:49","Project1","> 60 minutes","3/15/17 16:15","16:15:42","Repeat","3/15/17 16:15","",""
135,"3/15/17 15:53","Project 1","16 - 30 minutes","3/15/17 16:20","16:20:05","is printing out all numbers, wanted to know how to tell if they were odd","3/15/17 16:23","0:03:02",""
305,"3/15/17 16:04","lab7","6 - 15 minutes","3/15/17 16:22","16:22:33","Wanted help understanding tha lab","3/15/17 16:50","0:27:28",""
297,"3/15/17 16:07","Project 1","6 - 15 minutes","3/15/17 16:23","16:23:17","return statements in strange places","3/15/17 16:31","0:08:10",""
107,"3/15/17 16:14","Project 1","16 - 30 minutes","3/15/17 16:31","16:31:37","needed help through math logic","3/15/17 16:37","0:05:26",""
184,"3/15/17 16:15","Lab 7","16 - 30 minutes","3/15/17 16:37","16:37:11","double indexing and strings as lists","3/15/17 16:46","0:09:14",""
340,"3/15/17 16:16","Project 1, and Lab 7","31 - 60 minutes","3/15/17 16:46","16:46:37","needed someone to talk to","3/15/17 16:52","0:06:08",""
305,"3/15/17 16:16","lab7","16 - 30 minutes","3/15/17 16:49","16:49:51","Wanted help with lab","3/15/17 16:50","",""
151,"3/15/17 16:16","project1","6 - 15 minutes","3/15/17 16:50","16:50:12","Needed help with syntax and understanding how string literals worked","3/15/17 16:59","0:09:30",""
142,"3/15/17 16:24","Project 1","31 - 60 minutes","3/15/17 16:52","16:52:52","function params","3/15/17 16:59","0:06:38",""
143,"3/15/17 16:24","Lab 7","> 60 minutes","3/15/17 16:59","16:59:39","index out of bounds help","3/15/17 17:03","0:03:58",""
138,"3/15/17 16:28","Proj1","16 - 30 minutes","3/15/17 17:00","17:00:00","Helped previously, not here anymore","","",""
106,"3/15/17 16:37","proj 1 varibles and parameters for functions","6 - 15 minutes","3/15/17 17:00","17:00:11","tried using variable in another function","3/15/17 17:06","0:05:57",""
305,"3/15/17 16:53","project1","> 60 minutes","3/15/17 17:04","17:04:30","student left","","",""
151,"3/16/17 12:02","project1","16 - 30 minutes","3/16/17 12:04","12:04:28","Help with return value","3/16/17 12:07","0:02:47",""
310,"3/16/17 12:03","review questions on practice exam","> 60 minutes","3/16/17 12:07","12:07:42","Review for the midterm, what are the control structures","3/16/17 12:15","0:07:59",""
138,"3/16/17 12:10","Project1","31 - 60 minutes","",""," Sum divisors was adding incorrectly","","",""
151,"3/16/17 12:17","project1","6 - 15 minutes","3/16/17 12:30","12:30:12","Syntax Errors naming parameters and then using them","3/16/17 12:39","0:09:07",""
118,"3/16/17 12:20","Proj1","> 60 minutes","3/16/17 12:39","12:39:20","Help with sum divisors","3/16/17 12:55","0:16:39",""
135,"3/16/17 12:22","Lab 7","16 - 30 minutes","3/16/17 12:55","12:55:59","Help with calling functions","3/16/17 13:01","0:05:26",""
357,"3/16/17 12:26","runtime errors","> 60 minutes","3/16/17 12:57","12:57:36","Some small bugs in program","3/16/17 13:05","0:08:02",""
334,"3/16/17 12:31","Project 1","> 60 minutes","3/16/17 13:01","13:01:29","Help with spacing the print statement","3/16/17 13:04","0:02:49",""
313,"3/16/17 12:43","Exan 2 review Questions","> 60 minutes","3/16/17 13:05","13:05:29","Needed help with reveiw guide","3/16/17 13:19","0:13:47",""
151,"3/16/17 12:43","project 1","6 - 15 minutes","3/16/17 13:19","13:19:23","Bugs","3/16/17 13:30","0:11:17",""
112,"3/16/17 12:52","proj1","16 - 30 minutes","3/16/17 13:30","13:30:43","Wasn't sure how return true corresponded to number being even","3/16/17 13:35","0:05:06",""
138,"3/16/17 12:53","Project1","31 - 60 minutes","3/16/17 13:35","13:35:54","Print statements werent lining up","3/16/17 13:47","0:12:04",""
334,"3/16/17 12:58","Project 1 printing table","> 60 minutes","","","requested again","","",""
184,"3/16/17 13:03","Proj1","16 - 30 minutes","3/16/17 14:02","14:02:53","<<<<<<<<<<<<<<<<< ANOTHER TA HELP","","",""
357,"3/16/17 13:07","Divisors not working","< 5 minutes","3/16/17 14:09","14:09:27","tab problem","3/16/17 14:12","0:03:09",""
135,"3/16/17 13:12","Project 1","16 - 30 minutes","3/16/17 14:12","14:12:54","stuent left","3/16/17 14:12","",""
151,"3/16/17 13:14","project one","16 - 30 minutes","3/16/17 14:27","14:27:16","problems with not thinking through the assignment","3/16/17 15:11","0:43:47",""
310,"3/16/17 13:15","lab7","> 60 minutes","3/16/17 14:27","14:27:36","student left","","",""
232,"3/16/17 13:19","lab7","> 60 minutes","3/16/17 14:27","14:27:40","troubl e with double indexing in lab","3/16/17 15:11","0:43:47",""
151,"3/16/17 13:30","project 1","16 - 30 minutes","","","requested again","","",""
332,"3/16/17 13:33","Project1","> 60 minutes","3/16/17 14:41","14:41:43","student left","","",""
121,"3/16/17 13:33","Project 1 ","> 60 minutes","3/16/17 14:41","14:41:47","formatting problems","3/16/17 15:12","0:30:24",""
130,"3/16/17 13:44","loops","16 - 30 minutes","3/16/17 14:56","14:56:01","","","",""
112,"3/16/17 13:56","proj1","6 - 15 minutes","3/16/17 14:58","14:58:40","problem conceptualizing is Divisor","3/16/17 15:12","0:13:56",""
232,"3/16/17 14:13","Lab7","> 60 minutes","3/16/17 14:59","14:59:25","requeetsed again","3/16/17 14:59","",""
339,"3/16/17 14:20","comments","> 60 minutes","3/16/17 15:04","15:04:14","formatting problems","3/16/17 15:12","0:08:03",""
151,"3/16/17 14:31","project1","16 - 30 minutes","3/16/17 15:13","15:13:18","lots of errors","3/16/17 15:13","",""
131,"3/16/17 14:33","Project 1","16 - 30 minutes","3/16/17 15:21","15:21:34","How to deal with special cases on isPrime","3/16/17 15:22","",""
155,"3/16/17 14:43","Lab 7 ","> 60 minutes","3/16/17 15:22","15:22:25","Lab 7 nested loop problems","3/16/17 15:43","0:20:40",""
306,"3/16/17 14:50","project1","31 - 60 minutes","3/16/17 15:43","15:43:13","help understanding the idea of helper functions","3/16/17 15:53","0:09:56",""
169,"3/16/17 15:04","Lab 7","16 - 30 minutes","3/16/17 15:53","15:53:16","","","",""
232,"3/16/17 15:05","Lab 7","16 - 30 minutes","3/16/17 16:00","16:00:51","Wasn't resetting a counter","3/16/17 16:06","0:05:44",""
112,"3/16/17 15:08","proj1","16 - 30 minutes","3/16/17 16:03","16:03:25","student left","","",""
297,"3/16/17 15:09","Project 1","> 60 minutes","3/16/17 16:03","16:03:55","needed help with isDivisor()","3/16/17 16:29","0:25:07",""
151,"3/16/17 15:17","project one","16 - 30 minutes","3/16/17 16:07","16:07:17","student left","","",""
171,"3/16/17 15:21","Project 1","16 - 30 minutes","3/16/17 16:07","16:07:40","Student left","","",""
130,"3/16/17 15:23","Project 1","6 - 15 minutes","3/16/17 16:25","16:25:39","","3/16/17 16:25","",""
306,"3/16/17 15:24","project1","> 60 minutes","3/16/17 16:08","16:08:44","Wasn't sure how to pass parameters to functions store values returned.","3/16/17 16:21","0:13:03",""
116,"3/16/17 15:26","Lab7","16 - 30 minutes","3/16/17 16:09","16:09:20","lab 7 gameplan","3/16/17 16:13","0:04:31",""
208,"3/16/17 15:33","error within PROJ1","> 60 minutes","3/16/17 16:09","16:09:28","needed help getting numbers into list","3/16/17 16:28","0:19:23",""
350,"3/16/17 15:38","Indentation","31 - 60 minutes","3/16/17 16:13","16:13:57","student left","","",""
232,"3/16/17 15:45","Lab7","> 60 minutes","3/16/17 16:06","16:06:41","Same exact question. Solved with other question.","3/16/17 16:07","",""
179,"3/16/17 15:50","Lab 7","16 - 30 minutes","3/16/17 16:14","16:14:29","Lab 7 help","3/16/17 16:25","0:10:45",""
310,"3/16/17 15:52","confirm lab7 is legal","> 60 minutes","3/16/17 16:22","16:22:55","student left","","",""
297,"3/16/17 15:55","Project1","> 60 minutes","3/16/17 16:23","16:23:07","Wasn't passing correct parameter to function","3/16/17 16:35","0:11:53",""
106,"3/16/17 15:59","Proj 1 ","16 - 30 minutes","3/16/17 16:29","16:29:22","Had logic errors for isDivisor()","3/16/17 17:02","0:32:41",""
107,"3/16/17 15:59","Project 1","6 - 15 minutes","3/16/17 16:23","16:23:48","Needed help with casting int to string, and formatting help","3/16/17 16:29","0:05:32",""
364,"3/16/17 16:03","Online Lab","> 60 minutes","3/16/17 16:35","16:35:09","Needed help with lab and understanding what to do","3/16/17 16:50","0:14:58",""
306,"3/16/17 16:05","project1","> 60 minutes","3/16/17 16:21","16:21:49","Didn't realize she needed to write "print(num") each time.","3/16/17 16:22","",""
179,"3/16/17 16:10","Lab 7","31 - 60 minutes","","","requested again","","",""
305,"3/16/17 16:19","proj1","16 - 30 minutes","","","???","","",""
130,"3/16/17 16:23","project1","16 - 30 minutes","","","requested again","","",""
305,"3/16/17 16:34","proj1","16 - 30 minutes","","","???","","",""
253,"3/16/17 16:37","lab 7","16 - 30 minutes","3/16/17 17:02","17:02:27","needed help looping through letters in a list of strings","3/16/17 17:20","0:18:24",""
358,"3/16/17 16:38","Proj. 1 - formatting","31 - 60 minutes","3/16/17 17:20","17:20:53","Needed help with formatting questions and outputs","3/16/17 17:26","0:05:18",""
179,"3/16/17 16:39","Project 1","31 - 60 minutes","3/16/17 17:26","17:26:13","student left","","",""
